region_id	region_label	prefix	maker	maker_zh	maker_ja	code_read	status	notes
japan_censored	日本有码	ROEB	Madonna / 麦当娜	Madonna / 麦当娜	マドンナ	std3_dmm	active	历史扩前缀 movieCount=15
japan_censored	日本有码	ROYD	ROYD / ロイド	ROYD	ロイド	std3_dmm	active	主线 · 权威站:javbus · 本地库确认 · 色花堂有码列表×4
japan_censored	日本有码	RVG	グローリークエスト		グローリークエスト	std3_dmm	active	本地库高频确认(≥100帖)
japan_censored	日本有码	SACE	MAX-A / 麦克斯	MAX-A / 麦克斯	マックスエー	std3_dmm	active	本地库确认
japan_censored	日本有码	SAL	SAL / 萨尔		サル	std3_dmm	active	色花堂有码列表×1 · DMM确认
japan_censored	日本有码	SAME	Attackers / 攻击者	Attackers / 攻击者	アタッカーズ	std3_open	active	较新暗黑线 · 本地库确认
japan_censored	日本有码	SAO	Other Censored / 其他有码	Other Censored / 其他有码	その他有码	std3_dmm	fallback	库内有片；厂牌署名不明，归入其他有码兜底（用户确认：不删）
japan_censored	日本有码	SAVR	SOD Create / SOD制作	SOD Create / SOD制作	SODクリエイト	std3_dmm	active	VR · 本地库确认
japan_censored	日本有码	SCOP	スクープ		スクープ	std3_dmm	active	本地库高频确认(≥100帖) · 用户确认
japan_censored	日本有码	SCPX	SCOOP / スクープ	SCOOP	スクープ	std3_dmm	active	本地库确认
japan_censored	日本有码	SDAB	SOD Create / SOD制作	SOD Create / SOD制作	SODクリエイト	std3_dmm	active	制服/学生企划 · 本地库确认
japan_censored	日本有码	SDABP	SODクリエイト		SODクリエイト	std3_dmm	active	历史扩前缀 movieCount=7
japan_censored	日本有码	SDAM	SOD Create / SOD制作	SOD Create / SOD制作	SODクリエイト	std3_dmm	active	本地库确认
japan_censored	日本有码	SDCA	SODクリエイト		SODクリエイト	std3_dmm	active	历史扩前缀 movieCount=39
japan_censored	日本有码	SDDE	SOD Create / SOD制作	SOD Create / SOD制作	SODクリエイト	std3_open	active	魔镜号等 · 本地库确认
japan_censored	日本有码	SDDL	SODクリエイト		SODクリエイト	std3_dmm	active	历史扩前缀 movieCount=28
japan_censored	日本有码	SDDM	SODクリエイト		SODクリエイト	std3_dmm	active	历史扩前缀 movieCount=203
japan_censored	日本有码	SDEN	SODクリエイト		SODクリエイト	std3_dmm	active	历史扩前缀 movieCount=37
japan_censored	日本有码	SDFK	SODクリエイト		SODクリエイト	std3_dmm	active	历史扩前缀 movieCount=68
japan_censored	日本有码	SDHS	SODクリエイト		SODクリエイト	std3_dmm	active	历史扩前缀 movieCount=40
japan_censored	日本有码	SDJS	SOD Create / SOD制作	SOD Create / SOD制作	SODクリエイト	std3_open	active	女职员企划 · 本地库确认
japan_censored	日本有码	SDMF	SODクリエイト		SODクリエイト	std3_dmm	active	历史扩前缀 movieCount=50
japan_censored	日本有码	SDMM	SOD Create / SOD制作	SOD Create / SOD制作	SODクリエイト	std3_dmm	active	魔镜号相关 · 本地库确认
japan_censored	日本有码	SDMS	SODクリエイト		SODクリエイト	std3_dmm	active	历史扩前缀 movieCount=759
japan_censored	日本有码	SDMT	SOD Create / SOD制作	SOD Create / SOD制作	SODクリエイト	std3_dmm	active	本地库确认
japan_censored	日本有码	SDMU	SOD Create / SOD制作	SOD Create / SOD制作	SODクリエイト	std3_dmm	active	本地库确认
japan_censored	日本有码	SDMUA	SODクリエイト		SODクリエイト	std3_dmm	active	历史扩前缀 movieCount=95
japan_censored	日本有码	SDNT	SODクリエイト		SODクリエイト	std3_dmm	active	历史扩前缀 movieCount=23
japan_censored	日本有码	SDSI	SODクリエイト		SODクリエイト	std3_dmm	active	历史扩前缀 movieCount=60
japan_censored	日本有码	SDTH	SODクリエイト		SODクリエイト	std3_dmm	active	历史扩前缀 movieCount=39
japan_censored	日本有码	SDVS	SODクリエイト		SODクリエイト	std3_dmm	active	历史扩前缀 movieCount=9
japan_censored	日本有码	SENN	SODクリエイト		SODクリエイト	std3_dmm	active	历史扩前缀 movieCount=63
japan_censored	日本有码	SETH	SODクリエイト		SODクリエイト	std3_dmm	active	历史扩前缀 movieCount=15
japan_censored	日本有码	SETM	SODクリエイト		SODクリエイト	std3_dmm	active	历史扩前缀 movieCount=41
japan_censored	日本有码	SGA	PRESTIGE / 普雷斯提奇	PRESTIGE / 普雷斯提奇	プレステージ	std3_dmm	active	轻熟女 · 本地库确认
japan_censored	日本有码	SGKI	SHIGEKI		SHIGEKI	std3_dmm	active	本地库高频确认(≥100帖)
japan_censored	日本有码	SGSR	いきなりエロざんまい		いきなりエロざんまい	std3_dmm	active	本地库高频确认(≥100帖) · 用户确认
japan_censored	日本有码	SHKD	Attackers / 攻击者	Attackers / 攻击者	アタッカーズ	std3_open	active	经典凌辱 · 本地库确认
japan_censored	日本有码	SHYN	SODクリエイト		SODクリエイト	std3_dmm	active	历史扩前缀 movieCount=222
japan_censored	日本有码	SITW	Other Censored / 其他有码	Other Censored / 其他有码	その他有码	std3_dmm	fallback	库内有片；厂牌署名不明，归入其他有码兜底（用户确认：不删）
japan_censored	日本有码	SIVR	S1 NO.1 STYLE / 第一风格	S1 NO.1 STYLE / 第一风格	エスワン ナンバーワンスタイル	std3_dmm	active	VR · 本地库确认
japan_censored	日本有码	SKMJ	Sekimen Joshi / 赤面女子		赤面女子	std3_dmm	active	片商表/ranges/DMM/权威站
japan_censored	日本有码	SKTH	AKNR / 明纪		アキノリ	std3_dmm	active	权威站:javbus
japan_censored	日本有码	SMA	Marx Brothers / マルクス兄弟	Marx Brothers	マルクス兄弟	std3_dmm	active	本地库确认
japan_censored	日本有码	SMD	Other Censored / 其他有码	Other Censored / 其他有码	その他有码	std3_dmm	fallback	库内有片；厂牌署名不明，归入其他有码兜底（用户确认：不删）
japan_censored	日本有码	SNIS	S1 NO.1 STYLE / 第一风格	S1 NO.1 STYLE / 第一风格	エスワン ナンバーワンスタイル	std3_open	active	历史主线 · 本地库确认
japan_censored	日本有码	SNOS	S1 NO.1 STYLE / 第一风格	S1 NO.1 STYLE / 第一风格	エスワン ナンバーワンスタイル	std3_dmm	active	高规格/4K 旁支 · 权威站:javbus · 本地库确认 · 色花堂有码列表×16
japan_censored	日本有码	SODS	SOD Create / SOD制作	SOD Create / SOD制作	SODクリエイト	std3_dmm	active	权威站:mgstage · 自素人数字头107SODS迁入
japan_censored	日本有码	SODVR	SODクリエイト		SODクリエイト	std3_dmm	active	历史扩前缀 movieCount=10
japan_censored	日本有码	SOE	S1 NO.1 STYLE / 第一风格	S1 NO.1 STYLE / 第一风格	エスワン ナンバーワンスタイル	std3_open	active	早期主线 · 本地库确认
japan_censored	日本有码	SONE	S1 NO.1 STYLE / 第一风格	S1 NO.1 STYLE / 第一风格	エスワン ナンバーワンスタイル	std3_open	active	现行主线 · 本地库确认
japan_censored	日本有码	SORA	Yama to Sora / 山与空	山与空	山と空	std3_dmm	active	主线 · 本地库确认
japan_censored	日本有码	SPIVR	SPICY VR / 辣味VR	SPICY VR / 辣味VR	スパイシーVR	std3_dmm	active	权威站:mgstage · 自素人数字头554SPIVR迁入 · maker 修正为 SPICY VR（原误挂 Sadistic Village）；商业 VR 留有码
japan_censored	日本有码	SPLY	SODクリエイト		SODクリエイト	std3_dmm	active	历史扩前缀 movieCount=23
japan_censored	日本有码	SPND	Other Censored / 其他有码	Other Censored / 其他有码	その他有码	std3_dmm	fallback	库内有片；厂牌署名不明，归入其他有码兜底（用户确认：不删）
japan_censored	日本有码	SPRD	Takara Eizou / タカラ映像	Takara Eizou	タカラ映像	std3_dmm	active	经典熟女 · 本地库确认
japan_censored	日本有码	SPS	S1 NO.1 STYLE / 第一风格	S1 NO.1 STYLE / 第一风格	エスワン ナンバーワンスタイル	std3_dmm	active	少量旁支 · 本地库确认
japan_censored	日本有码	SPZ	ネクスト		ネクスト	std3_dmm	active	本地库高频确认(≥100帖) · 用户确认
japan_censored	日本有码	SRXV	MAX-A / 麦克斯	MAX-A / 麦克斯	マックスエー	std3_dmm	active	本地库确认
japan_censored	日本有码	SSHN	SODクリエイト		SODクリエイト	std3_dmm	active	历史扩前缀 movieCount=13
japan_censored	日本有码	SSIS	S1 NO.1 STYLE / 第一风格	S1 NO.1 STYLE / 第一风格	エスワン ナンバーワンスタイル	std3_open	active	上一代主线 · 本地库确认
japan_censored	日本有码	SSNI	S1 NO.1 STYLE / 第一风格	S1 NO.1 STYLE / 第一风格	エスワン ナンバーワンスタイル	std3_open	active	更早主线 · 本地库确认
japan_censored	日本有码	SSPD	Attackers / 攻击者	Attackers / 攻击者	アタッカーズ	std3_dmm	active	特别企划 · 本地库确认
japan_censored	日本有码	STAR	SOD Create / SOD制作	SOD Create / SOD制作	SODクリエイト	std3_dmm	active	更早专属 · 本地库确认
japan_censored	日本有码	STARS	SOD Create / SOD制作	SOD Create / SOD制作	SODクリエイト	std3_open	active	专属主线 · 本地库确认
japan_censored	日本有码	START	SOD Create / SOD制作	SOD Create / SOD制作	SODクリエイト	std3_open	active	近年新线 · 本地库确认
japan_censored	日本有码	STKO	SODクリエイト		SODクリエイト	std3_dmm	active	历史扩前缀 movieCount=22
japan_censored	日本有码	STZY	SODクリエイト		SODクリエイト	std3_dmm	active	历史扩前缀 movieCount=12
japan_censored	日本有码	SUJI	姦乱者/妄想族		姦乱者/妄想族	std3_dmm	active	本地库高频确认(≥100帖)
japan_censored	日本有码	SUPD	IDEA POCKET / アイデアポケット	Idea Pocket	アイデアポケット	std3_dmm	active	Digital Channel · 本地库确认
japan_censored	日本有码	SUWK	SODクリエイト		SODクリエイト	std3_dmm	active	历史扩前缀 movieCount=24
japan_censored	日本有码	SVDVD	Sadistic Village / サディスティックヴィレッジ	Sadistic Village	サディスティックヴィレッジ	std3_dmm	active	本地库确认
japan_censored	日本有码	SVVRT	Sadistic Village / サディスティックヴィレッジ	Sadistic Village	サディスティックヴィレッジ	std3_dmm	active	权威站:javbus · 本地库确认 · 色花堂有码列表×3
japan_censored	日本有码	SW	AKNR / 明纪	AKNR / 明纪	アキノリ	std3_dmm	active	系列旁支 · 权威站:javbus · 本地库确认
japan_censored	日本有码	SYBI	SODクリエイト		SODクリエイト	std3_dmm	active	历史扩前缀 movieCount=12
japan_censored	日本有码	SYKH	有閑ミセス/エマニエル		有閑ミセス/エマニエル	std3_dmm	active	本地库高频确认(≥100帖)
japan_censored	日本有码	T28	TMA		TMA	std3_dmm	active	本地库高频确认(≥100帖) · 用户确认
japan_censored	日本有码	TCD	T-Club / 变性俱乐部		トランスクラブ	std3_dmm	active	色花堂有码列表×1 · DMM确认
japan_censored	日本有码	TDT	PRESTIGE / 普雷斯提奇	PRESTIGE / 普雷斯提奇	プレステージ	std3_dmm	active	本地库确认
japan_censored	日本有码	TEAM	Other Censored / 其他有码	Other Censored / 其他有码	その他有码	std3_dmm	fallback	库内有片；厂牌署名不明，归入其他有码兜底（用户确认：不删）
japan_censored	日本有码	TEK	Muteki / ミュートキ	Muteki	ミュートキ	std3_dmm	active	艺能人出道 · 本地库确认
japan_censored	日本有码	TENC	SODクリエイト		SODクリエイト	std3_dmm	active	历史扩前缀 movieCount=23
japan_censored	日本有码	TG	Other Censored / 其他有码	Other Censored / 其他有码	その他有码	std3_dmm	fallback	库内有片；厂牌署名不明，归入其他有码兜底（用户确认：不删）
japan_censored	日本有码	TIGR	SODクリエイト		SODクリエイト	std3_dmm	active	历史扩前缀 movieCount=16
japan_censored	日本有码	TIKB	チキチキカマー/妄想族		チキチキカマー/妄想族	std3_dmm	active	本地库高频确认(≥100帖)
japan_censored	日本有码	TPPN	TEPPAN / テッパン	TEPPAN	テッパン	std3_dmm	active	鉄板主线 · 本地库确认
japan_censored	日本有码	TRE	PRESTIGE / 普雷斯提奇	PRESTIGE / 普雷斯提奇	プレステージ	std3_dmm	active	本地库确认
japan_censored	日本有码	TYOD	乱丸		乱丸	std3_dmm	active	本地库高频确认(≥100帖)
japan_censored	日本有码	ULT	DOC		DOC	std3_dmm	active	本地库高频确认(≥100帖)
japan_censored	日本有码	UMAN	Other Censored / 其他有码	Other Censored / 其他有码	その他有码	std3_dmm	fallback	库内有片；厂牌署名不明，归入其他有码兜底（用户确认：不删）
japan_censored	日本有码	UMD	LEO / レオ	LEO	レオ	std3_dmm	active	公开商品页 maker=LEO · 本地库确认
japan_censored	日本有码	URE	Madonna / 麦当娜	Madonna / 麦当娜	マドンナ	std3_dmm	active	漫画改编 · 本地库确认
japan_censored	日本有码	URKK	unfinished		unfinished	std3_dmm	active	本地库高频确认(≥100帖)
japan_censored	日本有码	URVRSP	PRESTIGE / 普雷斯提奇	PRESTIGE / 普雷斯提奇	プレステージ	std3_dmm	active	VR 企划 · 本地库确认
japan_censored	日本有码	USAG	Other Censored / 其他有码	Other Censored / 其他有码	その他有码	std3_dmm	fallback	库内有片；厂牌署名不明，归入其他有码兜底（用户确认：不删）
japan_censored	日本有码	VAGU	Venus / 维纳斯	Venus / 维纳斯	ヴィーナス	std3_dmm	active	旁支 · 本地库确认
japan_censored	日本有码	VDD	Dream Ticket / ドリームチケット	Dream Ticket	ドリームチケット	std3_dmm	active	本地库确认
japan_censored	日本有码	VEC	Venus / 维纳斯	Venus / 维纳斯	ヴィーナス	std3_open	active	短号系列 · 本地库确认
japan_censored	日本有码	VEMA	Venus / 维纳斯	Venus / 维纳斯	ヴィーナス	std3_dmm	active	旁支 · 本地库确认
japan_censored	日本有码	VENU	Venus / 维纳斯	Venus / 维纳斯	ヴィーナス	std3_dmm	active	经典主线 · 本地库确认
japan_censored	日本有码	VENX	Venus / 维纳斯	Venus / 维纳斯	ヴィーナス	std3_open	active	现行更常见 · 本地库确认
japan_censored	日本有码	VENZ	VENUS		VENUS	std3_dmm	active	本地库高频确认(≥100帖)
japan_censored	日本有码	VICD	V&R PRODUCE / ブイアンドアールプロデュース	V&R PRODUCE	ブイアンドアールプロデュース	std3_dmm	active	本地库确认
japan_censored	日本有码	VNDS	V&R PRODUCE / ブイアンドアールプロデュース	V&R PRODUCE	ブイアンドアールプロデュース	std3_dmm	active	本地库确认
japan_censored	日本有码	VRKM	V&R PRODUCE / ブイアンドアールプロデュース	V&R PRODUCE	ブイアンドアールプロデュース	std3_dmm	active	本地库确认
japan_censored	日本有码	VRTM	V&R PRODUCE / ブイアンドアールプロデュース	V&R PRODUCE	ブイアンドアールプロデュース	std3_dmm	active	本地库确认
japan_censored	日本有码	WAAA	WANZ FACTORY / 顽姿	WANZ FACTORY / 顽姿	ワンズファクトリー	std3_open	active	现行主线 · 本地库确认
japan_censored	日本有码	WANZ	WANZ FACTORY / 顽姿	WANZ FACTORY / 顽姿	ワンズファクトリー	std3_dmm	active	较早同名线 · 本地库确认
japan_censored	日本有码	WNZ	ワンズファクトリー		ワンズファクトリー	std3_dmm	active	本地库高频确认(≥100帖) · 旧番号 · 用户确认
japan_censored	日本有码	XRW	REAL / レアル	REAL	レアル	std3_dmm	active	现行多见 · 本地库确认
japan_censored	日本有码	XV	MAX-A / 麦克斯	MAX-A / 麦克斯	マックスエー	std3_dmm	active	更早 Karen 线 系列号 · 本地库确认
japan_censored	日本有码	XVSR	MAX-A / 麦克斯	MAX-A / 麦克斯	マックスエー	std3_dmm	active	本地库确认
japan_censored	日本有码	YDNS	Other Censored / 其他有码	Other Censored / 其他有码	その他有码	std3_dmm	fallback	库内有片；厂牌署名不明，归入其他有码兜底（用户确认：不删）
japan_censored	日本有码	YM	Other Censored / 其他有码	Other Censored / 其他有码	その他有码	std3_dmm	fallback	库内有片；厂牌署名不明，归入其他有码兜底（用户确认：不删）
japan_censored	日本有码	YMDD	Momotaro / 桃太郎映像	Momotaro / 桃太郎映像	桃太郎映像出版	std3_dmm	active	常见主线 · 本地库确认
japan_censored	日本有码	YMDS	桃太郎映像出版		桃太郎映像出版	std3_dmm	active	本地库高频确认(≥100帖)
japan_censored	日本有码	YRH	PRESTIGE / 普雷斯提奇	PRESTIGE / 普雷斯提奇	プレステージ	std3_dmm	active	本地库确认
japan_censored	日本有码	YRZ	PRESTIGE / 普雷斯提奇	PRESTIGE / 普雷斯提奇	プレステージ	std3_dmm	active	本地库确认
japan_censored	日本有码	YSN	Momotaro / 桃太郎映像	Momotaro / 桃太郎映像	桃太郎映像出版	std3_dmm	active	常见主线 · 本地库确认
japan_censored	日本有码	YUJ	アタッカーズ		アタッカーズ	std3_dmm	active	本地库高频确认(≥100帖)
japan_censored	日本有码	ZUKO	ズッコン/バッコン		ズッコン/バッコン	std3_dmm	active	本地库高频确认(≥100帖)
japan_uncensored	日本无码	10MU	10musume / 天然少女	天然少女	天然むすめ	date6	active	10musume · 权威站:javbus+carib · 本地库确认 · 色花堂论坛子分类:亚洲无码原创/10musu
japan_uncensored	日本无码	10MUSUME	10musume / 天然少女		天然むすめ	date6	active	色花堂板块分类
japan_uncensored	日本无码	1PON	1pondo / 一本道	一本道	一本道	date6	active	日期番号 · 权威站:javbus+carib · 本地库确认 · 色花堂论坛子分类:亚洲无码原创/一本道系
japan_uncensored	日本无码	C0930	C0930 / 人妻0930	人妻0930	人妻斬り/C0930	alnum	active	C0930-hitozuma… · 权威站:javbus+carib · 本地库确认
japan_uncensored	日本无码	CARIB	Caribbeancom / 加勒比	加勒比	カリビアンコム	date6	active	日期番号 YYYYMMDD-XXX · 权威站:javbus+carib · 本地库确认 · 色花堂论坛子分类:亚洲无码原创/加勒比系
japan_uncensored	日本无码	CARIBPR	Caribbeancom Premium / 加勒比Premium	加勒比Premium	カリビアンコムプレミアム	date6	active	Premium，库内较少 · 权威站:javbus+carib · 本地库确认 · 色花堂论坛子分类:亚洲无码原创/加勒比PPV
japan_uncensored	日本无码	CWPBD	Caribbeancom Premium	加勒比Premium	カリビアンコムプレミアム	std3_dmm	active	本地库高频确认(≥100帖) · 无码BD · 用户确认 · 2026-09-18 从有码迁至无码
japan_uncensored	日本无码	FELLATIOJAPAN	Fellatio Japan / フェラチオジャパン	Fellatio Japan	フェラチオジャパン	std3_dmm	active	色花堂板块分类 · 色花堂论坛子分类:亚洲无码原创/fellatiojapan
japan_uncensored	日本无码	H0930	H0930 / 好色0930	好色0930	エッチな0930	alnum	active	H0930-ki日期 · 本地库确认
japan_uncensored	日本无码	H4610	H4610 / 好色4610	好色4610	エッチな4610	alnum	active	H4610-… · 权威站:javbus+carib · 本地库确认
japan_uncensored	日本无码	HANDJOBJAPAN	Handjob Japan / ハンドジョブジャパン	Handjob Japan	ハンドジョブジャパン	std3_dmm	active	色花堂板块分类 · 色花堂论坛子分类:亚洲无码原创/handjobjapan
japan_uncensored	日本无码	HEYDOUGA	Heydouga / 嘿动画	Heydouga / 嘿动画	ヘイ動画	std3_dmm	active	有货、量中等 · 本地库确认
japan_uncensored	日本无码	HEYZO	HEYZO / ヘイゾー	HEYZO	ヘイゾー	std4	active	HEYZO-四位 · 权威站:javbus+carib · 本地库确认 · 色花堂论坛子分类:亚洲无码原创/HEYZO
japan_uncensored	日本无码	JAPORNXXX	JapornXXX / 日产无码	JapornXXX / 日产无码	ジャポルノ	std3_dmm	active	色花堂板块分类 · 色花堂论坛子分类:亚洲无码原创/japornxxx
japan_uncensored	日本无码	KIN8	Kin8tengoku / 金8天国	金8天国	金髪天国	std4	active	kin8-四位 · 权威站:javbus+carib · 本地库确认 · 色花堂论坛子分类:亚洲无码原创/金髪天國
japan_uncensored	日本无码	LAFBD	LAFBD	LaForet无码	LAFBD	std3_dmm	active	本地库高频确认(≥100帖) · 无码HD · 用户确认 · 2026-09-18 从有码迁至无码
japan_uncensored	日本无码	LEGSJAPAN	Legs Japan / レッグスジャパン	Legs Japan	レッグスジャパン	std3_dmm	active	色花堂板块分类 · 色花堂论坛子分类:亚洲无码原创/legsjapan
japan_uncensored	日本无码	NYOSHIN	Nyoshin / 女体神秘	女体神秘	女体のしんぴ	std3_dmm	active	色花堂论坛子分类:亚洲无码原创/女体のしんぴ
japan_uncensored	日本无码	PACO	Pacopacomama / 啪啪妈妈	啪啪妈妈	パコパコママ	date6	active	pacoma 系 · 权威站:javbus+carib · 本地库确认 · 色花堂论坛子分类:亚洲无码原创/pacoma
japan_uncensored	日本无码	PACOMA	Pacopacomama / 啪啪妈妈		パコパコママ	std3_dmm	active	色花堂板块分类
japan_uncensored	日本无码	RHJ	Red Hot Jam / レッドホットジャム	Red Hot Jam	レッドホットジャム	std3_dmm	active	极少 · 本地库确认
japan_uncensored	日本无码	ROSELIP	Rose Lip / ローゼリップ	Rose Lip	ローゼリップ	std3_dmm	active	色花堂论坛子分类:亚洲无码原创/roselip-fetish
japan_uncensored	日本无码	ROSELIPFETISH	Rose Lip Fetish / ローゼリップフェティシ		ローゼリップフェティシ	std3_dmm	active	色花堂板块分类
japan_uncensored	日本无码	SMMIRACLE	SM-Miracle / SM奇迹	SM-Miracle / SM奇迹	SM-miracle	std3_dmm	active	色花堂板块分类 · 色花堂论坛子分类:亚洲无码原创/sm-miracle
japan_uncensored	日本无码	SPERMMANIA	Sperm Mania / スペルママニア	Sperm Mania	スペルママニア	std3_dmm	active	spermmania · 本地库确认 · 色花堂论坛子分类:亚洲无码原创/spermmania
japan_uncensored	日本无码	URABUKKAKE	Ura Bukkake / ウラブッカケ	Ura Bukkake	ウラブッカケ	std3_dmm	active	色花堂板块分类 · 色花堂论坛子分类:亚洲无码原创/urabukkake
japan_uncensored	日本无码	URALESBIAN	Ura Lesbian / ウラレズビアン	Ura Lesbian	ウラレズビアン	std3_dmm	active	色花堂板块分类 · 色花堂论坛子分类:亚洲无码原创/uralesbian
japan_uncensored	日本无码	XXXAV	XXX-AV / 解禁AV	XXX-AV / 解禁AV	XXX-AV	std4	active	xxx-av-五位 · 本地库确认 · 色花堂论坛子分类:亚洲无码原创/xxx-av
japan_amateur	日本素人	083PPP	パラダイステレビ		パラダイステレビ	std4	active	本地库高频确认(≥100帖) · 素人/熟女企画 · 用户确认
japan_amateur	日本素人	109IENFH	IENFH（MGS素人）		IENFH	std4	active	本地库高频确认(≥100帖) · MGS素人配信 · 用户确认
japan_amateur	日本素人	200GANA	Nanpa TV / ナンパTV	Nanpa TV	ナンパTV	amateur4	active	ナンパTV マジ軟派 · 权威站:mgstage · 本地库确认 · 色花堂论坛子分类:素人有码系列/200GANA
japan_amateur	日本素人	210AKO	A子さん		A子さん	std4	active	本地库高频确认(≥100帖) · 素人ハメ撮り配信 · 用户确认
japan_amateur	日本素人	229SCUTE	S-Cute		S-CUTE	amateur4	active	本地库高频确认(≥100帖) · 美少女自然体ハメ撮り · 用户确认
japan_amateur	日本素人	230OREC	俺の素人-Z-		俺の素人-Z-	std4	active	本地库高频确认(≥100帖) · 俺の素人系列 · 用户确认
japan_amateur	日本素人	230ORECO	Ore no Shirouto / 俺的素人	Ore no Shirouto / 俺的素人	俺の素人	std3_dmm	active	本地库确认
japan_amateur	日本素人	230OREMO	俺の素人-Z-		俺の素人-Z-	std4	active	本地库高频确认(≥100帖) · 俺の素人系列 · 用户确认
japan_amateur	日本素人	230ORETD	俺の素人-Z-		俺の素人-Z-	std4	active	本地库高频确认(≥100帖) · 俺の素人系列 · 用户确认
japan_amateur	日本素人	230OREX	Ore no Shirouto / 俺的素人	俺的素人	俺の素人Z	amateur4	active	俺の素人 · 本地库确认 · 色花堂论坛子分类:素人有码系列/230OREX
japan_amateur	日本素人	259LUXU	Luxu TV / ラグジュTV	Luxury TV	ラグジュTV	amateur4	active	ラグジュTV · 权威站:mgstage · 本地库确认 · 色花堂论坛子分类:素人有码系列/259LUXU
japan_amateur	日本素人	261ARA	ARA（募集ちゃん）		ARA	amateur4	active	本地库高频确认(≥100帖) · 募集ちゃん系列 · 用户确认
japan_amateur	日本素人	277DCV	ドキュメンTV		ドキュメンTV	amateur4	active	本地库高频确认(≥100帖) · 家まで送ってイイですか？ · 用户确认
japan_amateur	日本素人	285ENDX	E★ナンパDX		E★ナンパDX	std4	active	本地库高频确认(≥100帖) · 素人ナンパ · 用户确认
japan_amateur	日本素人	292MY	舞ワイフ		舞ワイフ	std4	active	本地库高频确认(≥100帖) · 人妻素人 · 用户确认
japan_amateur	日本素人	299EWDX	E★人妻DX		E★人妻DX	std4	active	本地库高频确认(≥100帖) · 人妻素人 · 用户确认
japan_amateur	日本素人	300MAAN	Maji Nanpa / 真面目软派	真面目软派	マジ軟派、初撮。	amateur4	active	Prestige Premium 素人约拍 · 本地库确认 · 色花堂论坛子分类:素人有码系列/300MAAN
japan_amateur	日本素人	300MIUM	Prestige Premium / プレステージプレミアム	Prestige Premium	プレステージプレミアム	amateur4	active	Prestige Premium 都市约拍 · 权威站:mgstage · 本地库确认 · 色花堂论坛子分类:素人有码系列/300MIUM · 色花堂有码列表×2
japan_amateur	日本素人	300NTK	Nanpa Tengoku / Nanpa天国	Nanpa天国	ナンパ天国	amateur4	active	Prestige Premium ナンパ系 · 权威站:mgstage · 本地库确认 · 色花堂论坛子分类:素人有码系列/300NTK
japan_amateur	日本素人	318LADY	LadyHunter		LadyHunter	std4	active	本地库高频确认(≥100帖) · 素人ナンパ · 用户确认
japan_amateur	日本素人	324SRTD	投稿マーケット素人イッてQ		投稿マーケット素人イッてQ	std4	active	本地库高频确认(≥100帖) · 投稿素人 · 用户确认
japan_amateur	日本素人	326EVA	Amateur Kikaku / 素人企划	Amateur / 素人企划	素人企画	std3_dmm	active	Prestige Premium · 本地库确认 · 色花堂论坛子分类:素人有码系列/326EVA
japan_amateur	日本素人	326FCT	黒船		黒船	std4	active	本地库高频确认(≥100帖) · 素人ドキュメント · 用户确认
japan_amateur	日本素人	326SCP	Amateur Kikaku / 素人企划	Amateur / 素人企划	素人企画	std3_dmm	active	Prestige Premium · 本地库确认 · 色花堂论坛子分类:素人有码系列/326SCP
japan_amateur	日本素人	328HMDN	Hamedori / ハメ撮り	ハメ撮り	ハメ撮りナンパ	std3_dmm	active	Prestige Premium · 本地库确认 · 色花堂论坛子分类:素人有码系列/328HMDN
japan_amateur	日本素人	332NAMA	Amateur Kikaku / 素人企划	Amateur / 素人企划	素人企画	std3_dmm	active	Prestige Premium · 权威站:mgstage · 本地库确认 · 色花堂论坛子分类:素人有码系列/332NAMA
japan_amateur	日本素人	336KNB	Koi no Bo / 恋慕	恋慕	恋慕	std3_dmm	active	ナンパ系 KNB 流水号 · 本地库确认 · 色花堂论坛子分类:素人有码系列/336KNB
japan_amateur	日本素人	345SIMM	しろうとまんまん		しろうとまんまん	std4	active	本地库高频确认(≥100帖) · DOC相关素人 · 用户确认
japan_amateur	日本素人	348NTR	NTR.net		NTR.net	std4	active	本地库高频确认(≥100帖) · NTR主题素人 · 用户确认
japan_amateur	日本素人	355OPCYN	おっぱいちゃん		おっぱいちゃん	std4	active	本地库高频确认(≥100帖) · MGS素人 · 用户确认
japan_amateur	日本素人	390JAC	Jackson / 杰克逊	Jackson / 杰克逊	ジャクソン	amateur4	active	Prestige Premium · 本地库确认 · 色花堂论坛子分类:素人有码系列/390JAC
japan_amateur	日本素人	413INST	いんすた		いんすた	std4	active	本地库高频确认(≥100帖) · HMN WORKS · 用户确认
japan_amateur	日本素人	413INSTC	いんすた		いんすた	std4	active	本地库高频确认(≥100帖) · HMN WORKS · 用户确认
japan_amateur	日本素人	413INSTV	いんすた		いんすた	std4	active	本地库高频确认(≥100帖) · HMN WORKS · 用户确认
japan_amateur	日本素人	420HOI	素人ホイホイZ		素人ホイホイZ	std4	active	本地库高频确认(≥100帖) · 用户确认
japan_amateur	日本素人	435MFC	MOON FORCE		MOON FORCE	std4	active	本地库高频确认(≥100帖) · FANZA素人 · 用户确认
japan_amateur	日本素人	491TKWA	ときわ映像		ときわ映像	std4	active	本地库高频确认(≥100帖) · MGS素人 · 用户确认
japan_amateur	日本素人	494SIKA	白完素人		白完素人	std4	active	本地库高频确认(≥100帖) · FANZA素人 · 用户确认
